# wavelength (nm), cross section(cm^2) dissociation cross section(cm^2)
0.06, 3.80E-23, 0.00E+00
0.11, 3.70E-22, 0.00E+00
0.24, 3.00E-21, 0.00E+00
0.62, 4.60E-20, 0.00E+00
1.26, 3.40E-19, 0.00E+00
2.26, 1.90E-18, 0.00E+00
2.36, 4.90E-19, 0.00E+00
2.46, 5.40E-19, 0.00E+00
2.91, 8.20E-19, 0.00E+00
3.04, 1.50E-19, 0.00E+00
6.21, 9.00E-19, 0.00E+00
12.17, 4.10E-18, 0.00E+00
24.86, 1.50E-17, 0.00E+00
62.58, 3.90E-17, 0.00E+00
91.5, 4.50E-17, 0.00E+00
94.0, 3.00E-17, 0.00E+00
108.0, 9.35E-18, 2.52E-18
110.0, 1.30E-17, 3.51E-18
112.0, 1.19E-17, 3.93E-18
114.0, 1.12E-17, 4.48E-18
116.0, 7.44E-18, 3.35E-18
118.0, 7.82E-18, 3.64E-18
120.0, 7.06E-18, 3.32E-18
122.0, 1.03E-17, 5.11E-18
124.0, 1.77E-17, 8.81E-18
126.0, 2.98E-17, 1.49E-17
128.0, 2.90E-17, 1.45E-17
130.0, 1.34E-17, 6.70E-18
132.0, 6.32E-18, 3.16E-18
134.0, 1.15E-17, 5.75E-18
136.0, 8.56E-18, 4.28E-18
138.0, 1.03E-17, 5.15E-18
140.0, 1.12E-17, 5.60E-18
142.0, 1.30E-17, 6.50E-18
144.0, 1.90E-17, 9.50E-18
146.0, 1.23E-17, 6.15E-18
148.0, 1.04E-17, 5.20E-18
150.0, 1.08E-17, 5.40E-18
152.0, 2.01E-17, 1.00E-17
154.0, 1.54E-17, 7.70E-18
156.0, 1.50E-17, 7.50E-18
158.0, 1.41E-17, 7.05E-18
160.0, 1.48E-17, 7.40E-18
165.0, 1.57E-17, 7.85E-18
170.0, 1.64E-17, 8.20E-18
175.0, 1.04E-17, 5.20E-18
180.0, 6.32E-18, 3.16E-18
185.0, 2.60E-19, 1.30E-19
185.13, 2.57E-19, 1.29E-19
185.25, 2.71E-19, 1.35E-19
185.38, 2.46E-19, 1.23E-19
185.5, 2.46E-19, 1.23E-19
185.63, 2.72E-19, 1.36E-19
185.75, 2.39E-19, 1.19E-19
185.88, 2.65E-19, 1.32E-19
186.0, 2.69E-19, 1.35E-19
186.13, 2.77E-19, 1.38E-19
186.25, 2.78E-19, 1.39E-19
186.38, 2.34E-19, 1.17E-19
186.5, 2.40E-19, 1.20E-19
186.63, 2.71E-19, 1.35E-19
186.75, 2.75E-19, 1.37E-19
186.88, 2.47E-19, 1.24E-19
187.0, 2.61E-19, 1.30E-19
187.13, 2.62E-19, 1.31E-19
187.25, 2.77E-19, 1.38E-19
187.38, 2.60E-19, 1.30E-19
187.5, 2.83E-19, 1.42E-19
187.63, 2.71E-19, 1.35E-19
187.75, 2.54E-19, 1.27E-19
187.88, 2.79E-19, 1.40E-19
188.0, 2.87E-19, 1.43E-19
188.13, 2.86E-19, 1.43E-19
188.25, 2.73E-19, 1.37E-19
188.38, 2.73E-19, 1.37E-19
188.5, 2.65E-19, 1.32E-19
188.63, 2.79E-19, 1.40E-19
188.75, 2.81E-19, 1.40E-19
188.88, 2.77E-19, 1.38E-19
189.0, 3.01E-19, 1.50E-19
189.13, 2.91E-19, 1.45E-19
189.25, 3.01E-19, 1.50E-19
189.38, 2.93E-19, 1.47E-19
189.5, 2.90E-19, 1.45E-19
189.63, 2.87E-19, 1.43E-19
189.75, 2.93E-19, 1.47E-19
189.88, 2.90E-19, 1.45E-19
190.0, 2.93E-19, 1.47E-19
190.13, 2.77E-19, 1.38E-19
190.25, 2.74E-19, 1.37E-19
190.38, 2.60E-19, 1.30E-19
190.5, 2.55E-19, 1.27E-19
190.63, 2.74E-19, 1.37E-19
190.75, 2.74E-19, 1.37E-19
190.88, 2.79E-19, 1.40E-19
191.0, 2.84E-19, 1.42E-19
191.13, 2.57E-19, 1.29E-19
191.25, 2.85E-19, 1.42E-19
191.38, 2.83E-19, 1.42E-19
191.5, 2.83E-19, 1.42E-19
191.63, 2.76E-19, 1.38E-19
191.75, 2.89E-19, 1.45E-19
191.88, 2.60E-19, 1.30E-19
192.0, 2.71E-19, 1.35E-19
192.13, 2.65E-19, 1.32E-19
192.25, 2.47E-19, 1.24E-19
192.38, 2.71E-19, 1.35E-19
192.5, 2.63E-19, 1.32E-19
192.63, 2.71E-19, 1.35E-19
192.75, 2.56E-19, 1.28E-19
192.88, 2.51E-19, 1.26E-19
193.0, 2.50E-19, 1.25E-19
193.13, 2.46E-19, 1.23E-19
193.25, 2.36E-19, 1.18E-19
193.38, 2.65E-19, 1.32E-19
193.5, 2.46E-19, 1.23E-19
193.63, 2.45E-19, 1.22E-19
193.75, 2.49E-19, 1.24E-19
193.88, 2.14E-19, 1.07E-19
194.0, 2.47E-19, 1.24E-19
194.13, 2.53E-19, 1.27E-19
194.25, 2.53E-19, 1.27E-19
194.38, 2.48E-19, 1.24E-19
194.5, 2.68E-19, 1.34E-19
194.63, 2.75E-19, 1.37E-19
194.75, 2.68E-19, 1.34E-19
194.88, 2.64E-19, 1.32E-19
195.0, 2.42E-19, 1.21E-19
195.13, 2.38E-19, 1.19E-19
195.25, 2.44E-19, 1.22E-19
195.38, 2.46E-19, 1.23E-19
195.5, 2.15E-19, 1.08E-19
195.63, 2.23E-19, 1.11E-19
195.75, 2.19E-19, 1.09E-19
195.88, 2.24E-19, 1.12E-19
196.0, 2.36E-19, 1.18E-19
196.13, 2.35E-19, 1.18E-19
196.25, 2.40E-19, 1.20E-19
196.38, 2.29E-19, 1.14E-19
196.5, 2.56E-19, 1.28E-19
196.63, 2.57E-19, 1.29E-19
196.75, 2.41E-19, 1.21E-19
196.88, 2.49E-19, 1.24E-19
197.0, 2.40E-19, 1.20E-19
197.13, 2.52E-19, 1.26E-19
197.25, 2.46E-19, 1.23E-19
197.38, 2.40E-19, 1.20E-19
197.5, 2.46E-19, 1.23E-19
197.63, 2.61E-19, 1.30E-19
197.75, 2.49E-19, 1.24E-19
197.88, 2.47E-19, 1.24E-19
198.0, 2.46E-19, 1.23E-19
198.13, 2.67E-19, 1.34E-19
198.25, 2.52E-19, 1.26E-19
198.38, 2.49E-19, 1.24E-19
198.5, 2.56E-19, 1.28E-19
198.63, 2.46E-19, 1.23E-19
198.75, 2.51E-19, 1.26E-19
198.88, 2.35E-19, 1.18E-19
199.0, 2.36E-19, 1.18E-19
199.13, 2.41E-19, 1.21E-19
199.25, 2.45E-19, 1.22E-19
199.38, 2.27E-19, 1.13E-19
199.5, 2.49E-19, 1.24E-19
199.63, 2.28E-19, 1.14E-19
199.75, 2.57E-19, 1.29E-19
199.88, 2.50E-19, 1.25E-19
200.0, 2.50E-19, 1.25E-19
200.13, 2.71E-19, 1.35E-19
200.25, 2.70E-19, 1.35E-19
200.38, 2.62E-19, 1.31E-19
200.5, 2.68E-19, 1.34E-19
200.63, 2.85E-19, 1.42E-19
200.75, 2.96E-19, 1.47E-19
200.88, 2.89E-19, 1.44E-19
201.0, 2.88E-19, 1.43E-19
201.13, 2.99E-19, 1.49E-19
201.25, 2.91E-19, 1.45E-19
201.38, 3.01E-19, 1.50E-19
201.5, 2.73E-19, 1.36E-19
201.63, 2.82E-19, 1.40E-19
201.75, 2.90E-19, 1.44E-19
201.88, 2.87E-19, 1.42E-19
202.0, 2.87E-19, 1.42E-19
202.13, 2.58E-19, 1.28E-19
202.25, 2.67E-19, 1.32E-19
202.38, 2.77E-19, 1.37E-19
202.5, 2.77E-19, 1.37E-19
202.63, 2.75E-19, 1.36E-19
202.75, 2.79E-19, 1.38E-19
202.88, 2.91E-19, 1.44E-19
203.0, 2.82E-19, 1.39E-19
203.13, 2.79E-19, 1.38E-19
203.25, 2.91E-19, 1.43E-19
203.38, 2.91E-19, 1.43E-19
203.5, 3.13E-19, 1.54E-19
203.63, 3.20E-19, 1.57E-19
203.75, 3.07E-19, 1.51E-19
203.88, 3.10E-19, 1.52E-19
204.0, 3.43E-19, 1.68E-19
204.13, 3.44E-19, 1.69E-19
204.25, 3.51E-19, 1.72E-19
204.38, 3.45E-19, 1.69E-19
204.5, 3.54E-19, 1.73E-19
204.63, 3.60E-19, 1.76E-19
204.75, 3.63E-19, 1.78E-19
204.88, 3.60E-19, 1.76E-19
205.0, 3.75E-19, 1.83E-19
205.13, 3.64E-19, 1.78E-19
205.25, 3.77E-19, 1.84E-19
205.38, 3.70E-19, 1.80E-19
205.5, 3.47E-19, 1.69E-19
205.63, 3.50E-19, 1.71E-19
205.75, 3.40E-19, 1.66E-19
205.88, 3.33E-19, 1.62E-19
206.0, 3.34E-19, 1.62E-19
206.13, 3.40E-19, 1.65E-19
206.25, 3.45E-19, 1.68E-19
206.38, 3.40E-19, 1.65E-19
206.5, 3.34E-19, 1.62E-19
206.63, 3.39E-19, 1.64E-19
206.75, 3.34E-19, 1.62E-19
206.88, 3.54E-19, 1.71E-19
207.0, 3.43E-19, 1.66E-19
207.13, 3.51E-19, 1.70E-19
207.25, 3.62E-19, 1.75E-19
207.38, 3.65E-19, 1.76E-19
207.5, 3.80E-19, 1.84E-19
207.63, 3.89E-19, 1.88E-19
207.75, 3.88E-19, 1.87E-19
207.88, 4.09E-19, 1.97E-19
208.0, 4.22E-19, 2.03E-19
208.13, 4.54E-19, 2.19E-19
208.25, 4.40E-19, 2.12E-19
208.38, 4.50E-19, 2.16E-19
208.5, 4.51E-19, 2.17E-19
208.63, 4.42E-19, 2.12E-19
208.75, 4.33E-19, 2.08E-19
208.88, 4.30E-19, 2.06E-19
209.0, 4.27E-19, 2.05E-19
209.13, 4.27E-19, 2.05E-19
209.25, 4.25E-19, 2.04E-19
209.38, 4.15E-19, 1.99E-19
209.5, 4.10E-19, 1.96E-19
209.63, 3.92E-19, 1.87E-19
209.75, 4.00E-19, 1.91E-19
209.88, 4.04E-19, 1.93E-19
210.0, 3.85E-19, 1.84E-19
210.13, 3.79E-19, 1.81E-19
210.25, 3.70E-19, 1.76E-19
210.38, 3.67E-19, 1.75E-19
210.5, 3.74E-19, 1.78E-19
210.63, 3.79E-19, 1.80E-19
210.75, 3.78E-19, 1.80E-19
210.88, 3.79E-19, 1.80E-19
211.0, 3.94E-19, 1.87E-19
211.13, 4.06E-19, 1.93E-19
211.25, 4.04E-19, 1.92E-19
211.38, 4.13E-19, 1.96E-19
211.5, 4.25E-19, 2.01E-19
211.63, 4.43E-19, 2.10E-19
211.75, 4.43E-19, 2.10E-19
211.88, 4.55E-19, 2.15E-19
212.0, 4.59E-19, 2.17E-19
212.13, 4.65E-19, 2.20E-19
212.25, 4.71E-19, 2.22E-19
212.38, 4.78E-19, 2.26E-19
212.5, 4.88E-19, 2.30E-19
212.63, 5.01E-19, 2.36E-19
212.75, 5.07E-19, 2.39E-19
212.88, 5.00E-19, 2.35E-19
213.0, 4.91E-19, 2.31E-19
213.13, 4.77E-19, 2.24E-19
213.25, 4.62E-19, 2.17E-19
213.38, 4.57E-19, 2.15E-19
213.5, 4.55E-19, 2.14E-19
213.63, 4.55E-19, 2.13E-19
213.75, 4.51E-19, 2.11E-19
213.88, 4.38E-19, 2.05E-19
214.0, 4.26E-19, 1.99E-19
214.13, 4.28E-19, 2.00E-19
214.25, 4.18E-19, 1.95E-19
214.38, 4.21E-19, 1.97E-19
214.5, 4.22E-19, 1.97E-19
214.63, 4.30E-19, 2.01E-19
214.75, 4.26E-19, 1.99E-19
214.88, 4.25E-19, 1.98E-19
215.0, 4.02E-19, 1.87E-19
215.13, 3.97E-19, 1.85E-19
215.25, 4.11E-19, 1.91E-19
215.38, 3.97E-19, 1.85E-19
215.5, 3.99E-19, 1.85E-19
215.63, 4.13E-19, 1.92E-19
215.75, 4.25E-19, 1.97E-19
215.88, 4.54E-19, 2.11E-19
216.0, 4.64E-19, 2.15E-19
216.13, 4.76E-19, 2.21E-19
216.25, 4.79E-19, 2.22E-19
216.38, 4.86E-19, 2.25E-19
216.5, 4.84E-19, 2.24E-19
216.63, 4.87E-19, 2.25E-19
216.75, 4.98E-19, 2.30E-19
216.88, 4.98E-19, 2.30E-19
217.0, 4.99E-19, 2.30E-19
217.13, 5.00E-19, 2.30E-19
217.25, 4.95E-19, 2.28E-19
217.38, 4.84E-19, 2.23E-19
217.5, 4.71E-19, 2.17E-19
217.63, 4.71E-19, 2.17E-19
217.75, 4.54E-19, 2.09E-19
217.88, 4.45E-19, 2.04E-19
218.0, 4.37E-19, 2.01E-19
218.13, 4.17E-19, 1.91E-19
218.25, 4.21E-19, 1.93E-19
218.38, 4.20E-19, 1.92E-19
218.5, 4.16E-19, 1.90E-19
218.63, 4.27E-19, 1.95E-19
218.75, 4.18E-19, 1.91E-19
218.88, 4.16E-19, 1.90E-19
219.0, 3.92E-19, 1.79E-19
219.13, 3.85E-19, 1.76E-19
219.25, 3.89E-19, 1.77E-19
219.38, 3.79E-19, 1.73E-19
219.5, 3.70E-19, 1.69E-19
219.63, 3.78E-19, 1.72E-19
219.75, 3.82E-19, 1.74E-19
219.88, 3.91E-19, 1.78E-19
220.0, 3.96E-19, 1.80E-19
220.13, 4.09E-19, 1.86E-19
220.25, 4.03E-19, 1.83E-19
220.38, 4.18E-19, 1.90E-19
220.5, 4.33E-19, 1.96E-19
220.63, 4.56E-19, 2.07E-19
220.75, 4.66E-19, 2.11E-19
220.88, 4.83E-19, 2.19E-19
221.0, 4.88E-19, 2.21E-19
221.13, 4.87E-19, 2.20E-19
221.25, 4.85E-19, 2.19E-19
221.38, 4.79E-19, 2.16E-19
221.5, 4.88E-19, 2.20E-19
221.63, 4.85E-19, 2.19E-19
221.75, 4.73E-19, 2.13E-19
221.88, 4.79E-19, 2.16E-19
222.0, 4.66E-19, 2.10E-19
222.13, 4.55E-19, 2.05E-19
222.25, 4.53E-19, 2.04E-19
222.38, 4.27E-19, 1.92E-19
222.5, 4.11E-19, 1.84E-19
222.63, 4.17E-19, 1.87E-19
222.75, 4.04E-19, 1.81E-19
222.88, 3.92E-19, 1.76E-19
223.0, 3.75E-19, 1.68E-19
223.13, 3.56E-19, 1.59E-19
223.25, 3.56E-19, 1.59E-19
223.38, 3.50E-19, 1.56E-19
223.5, 3.50E-19, 1.56E-19
223.63, 3.42E-19, 1.53E-19
223.75, 3.48E-19, 1.55E-19
223.88, 3.47E-19, 1.55E-19
224.0, 3.50E-19, 1.56E-19
224.13, 3.58E-19, 1.59E-19
224.25, 3.63E-19, 1.61E-19
224.38, 3.62E-19, 1.61E-19
224.5, 3.37E-19, 1.50E-19
224.63, 3.41E-19, 1.51E-19
224.75, 3.23E-19, 1.43E-19
224.88, 3.26E-19, 1.45E-19
225.0, 3.24E-19, 1.44E-19
225.13, 3.16E-19, 1.40E-19
225.25, 3.26E-19, 1.44E-19
225.38, 3.43E-19, 1.52E-19
225.5, 3.60E-19, 1.59E-19
225.63, 3.74E-19, 1.65E-19
225.75, 4.06E-19, 1.79E-19
225.88, 4.21E-19, 1.86E-19
226.0, 4.46E-19, 1.97E-19
226.13, 4.67E-19, 2.06E-19
226.25, 4.75E-19, 2.09E-19
226.38, 4.65E-19, 2.05E-19
226.5, 4.57E-19, 2.01E-19
226.63, 4.38E-19, 1.92E-19
226.75, 4.18E-19, 1.84E-19
226.88, 3.95E-19, 1.73E-19
227.0, 3.68E-19, 1.61E-19
227.13, 3.51E-19, 1.54E-19
227.25, 3.36E-19, 1.47E-19
227.38, 3.15E-19, 1.38E-19
227.5, 3.05E-19, 1.33E-19
227.63, 2.81E-19, 1.23E-19
227.75, 2.83E-19, 1.24E-19
227.88, 2.86E-19, 1.25E-19
228.0, 2.94E-19, 1.28E-19
228.13, 2.90E-19, 1.26E-19
228.25, 2.80E-19, 1.22E-19
228.38, 2.98E-19, 1.30E-19
228.5, 2.93E-19, 1.27E-19
228.63, 2.86E-19, 1.24E-19
228.75, 2.71E-19, 1.18E-19
228.88, 2.73E-19, 1.19E-19
229.0, 2.57E-19, 1.12E-19
229.13, 2.50E-19, 1.08E-19
229.25, 2.39E-19, 1.04E-19
229.38, 2.26E-19, 9.79E-20
229.5, 2.20E-19, 9.52E-20
229.63, 2.20E-19, 9.52E-20
229.75, 2.23E-19, 9.64E-20
229.88, 2.24E-19, 9.68E-20
230.0, 2.43E-19, 1.05E-19
230.13, 2.47E-19, 1.07E-19
230.25, 2.59E-19, 1.12E-19
230.38, 2.69E-19, 1.16E-19
230.5, 2.63E-19, 1.13E-19
230.63, 2.81E-19, 1.21E-19
230.75, 2.90E-19, 1.25E-19
230.88, 2.92E-19, 1.25E-19
231.0, 3.09E-19, 1.33E-19
231.13, 3.05E-19, 1.31E-19
231.25, 3.06E-19, 1.31E-19
231.38, 3.01E-19, 1.29E-19
231.5, 2.93E-19, 1.25E-19
231.63, 2.81E-19, 1.20E-19
231.75, 2.80E-19, 1.20E-19
231.88, 2.65E-19, 1.13E-19
232.0, 2.66E-19, 1.14E-19
232.13, 2.57E-19, 1.10E-19
232.25, 2.59E-19, 1.10E-19
232.38, 2.67E-19, 1.14E-19
232.5, 2.79E-19, 1.19E-19
232.63, 2.77E-19, 1.18E-19
232.75, 2.69E-19, 1.14E-19
232.88, 2.57E-19, 1.09E-19
233.0, 2.39E-19, 1.02E-19
233.13, 2.27E-19, 9.64E-20
233.25, 2.11E-19, 8.95E-20
233.38, 1.91E-19, 8.10E-20
233.5, 1.74E-19, 7.37E-20
233.63, 1.59E-19, 6.73E-20
233.75, 1.43E-19, 6.05E-20
233.88, 1.37E-19, 5.79E-20
234.0, 1.32E-19, 5.58E-20
234.13, 1.29E-19, 5.45E-20
234.25, 1.29E-19, 5.44E-20
234.38, 1.26E-19, 5.31E-20
234.5, 1.15E-19, 4.85E-20
234.63, 1.04E-19, 4.38E-20
234.75, 1.07E-19, 4.50E-20
234.88, 1.26E-19, 5.30E-20
235.0, 1.48E-19, 6.22E-20
235.13, 1.52E-19, 6.38E-20
235.25, 1.84E-19, 7.72E-20
235.38, 2.08E-19, 8.72E-20
235.5, 2.06E-19, 8.63E-20
235.63, 1.93E-19, 8.08E-20
235.75, 1.66E-19, 6.95E-20
235.88, 1.56E-19, 6.53E-20
236.0, 1.40E-19, 5.85E-20
236.13, 1.31E-19, 5.47E-20
236.25, 1.38E-19, 5.76E-20
236.38, 1.47E-19, 6.13E-20
236.5, 1.58E-19, 6.59E-20
236.63, 1.56E-19, 6.50E-20
236.75, 1.52E-19, 6.33E-20
236.88, 1.48E-19, 6.16E-20
237.0, 1.49E-19, 6.19E-20
237.13, 1.54E-19, 6.40E-20
237.25, 1.59E-19, 6.60E-20
237.38, 1.70E-19, 7.05E-20
237.5, 1.79E-19, 7.42E-20
237.63, 1.81E-19, 7.50E-20
237.75, 1.71E-19, 7.08E-20
237.88, 1.59E-19, 6.58E-20
238.0, 1.44E-19, 5.95E-20
238.13, 1.27E-19, 5.25E-20
238.25, 1.15E-19, 4.75E-20
238.38, 1.06E-19, 4.37E-20
238.5, 9.12E-20, 3.76E-20
238.63, 8.81E-20, 3.63E-20
238.75, 7.73E-20, 3.18E-20
238.88, 7.06E-20, 2.90E-20
239.0, 8.41E-20, 3.46E-20
239.13, 1.14E-19, 4.68E-20
239.25, 1.21E-19, 4.97E-20
239.38, 1.21E-19, 4.96E-20
239.5, 1.05E-19, 4.31E-20
239.63, 9.71E-20, 3.98E-20
239.75, 8.78E-20, 3.60E-20
239.88, 7.48E-20, 3.06E-20
240.0, 6.70E-20, 2.74E-20
240.13, 5.51E-20, 2.25E-20
240.25, 5.76E-20, 2.35E-20
240.38, 4.73E-20, 1.93E-20
240.5, 3.72E-20, 1.52E-20
240.63, 2.60E-20, 1.06E-20
240.75, 3.01E-20, 1.23E-20
240.88, 2.68E-20, 1.09E-20
241.0, 2.64E-20, 1.07E-20
241.13, 1.93E-20, 7.84E-21
241.25, 1.41E-20, 5.73E-21
241.38, 2.53E-20, 1.03E-20
241.5, 1.37E-20, 5.55E-21
241.63, 2.98E-20, 1.21E-20
241.75, 2.64E-20, 1.07E-20
241.88, 4.06E-20, 1.64E-20
242.0, 7.44E-20, 3.01E-20
242.13, 1.16E-19, 4.69E-20
242.25, 1.41E-19, 5.69E-20
242.38, 1.45E-19, 5.85E-20
242.5, 1.20E-19, 4.84E-20
242.63, 1.06E-19, 4.27E-20
242.75, 8.33E-20, 3.35E-20
242.88, 6.77E-20, 2.72E-20
243.0, 6.18E-20, 2.48E-20
243.13, 6.29E-20, 2.53E-20
243.25, 6.70E-20, 2.69E-20
243.38, 5.40E-20, 2.17E-20
243.5, 4.95E-20, 1.98E-20
243.63, 3.83E-20, 1.53E-20
243.75, 3.72E-20, 1.49E-20
243.88, 3.16E-20, 1.26E-20
244.0, 2.57E-20, 0.00E+00
244.13, 2.20E-20, 0.00E+00
244.25, 2.57E-20, 0.00E+00
244.38, 2.35E-20, 0.00E+00
244.5, 1.79E-20, 0.00E+00
244.63, 2.42E-20, 0.00E+00
244.75, 3.83E-20, 0.00E+00
244.88, 5.09E-20, 0.00E+00
245.0, 4.35E-20, 0.00E+00
245.13, 3.79E-20, 0.00E+00
245.25, 2.64E-20, 0.00E+00
245.38, 3.12E-20, 0.00E+00
245.5, 2.20E-20, 0.00E+00
245.63, 1.71E-20, 0.00E+00
245.75, 2.04E-20, 0.00E+00
245.88, 2.60E-20, 0.00E+00
246.0, 4.35E-20, 0.00E+00
246.13, 4.06E-20, 0.00E+00
246.25, 3.27E-20, 0.00E+00
246.38, 2.87E-20, 0.00E+00
246.5, 3.05E-20, 0.00E+00
246.63, 2.20E-20, 0.00E+00
246.75, 1.86E-20, 0.00E+00
246.88, 2.01E-20, 0.00E+00
247.0, 1.82E-20, 0.00E+00
247.13, 1.60E-20, 0.00E+00
247.25, 1.26E-20, 0.00E+00
247.38, 1.48E-20, 0.00E+00
247.5, 1.86E-20, 0.00E+00
247.63, 1.45E-20, 0.00E+00
247.75, 1.19E-20, 0.00E+00
247.88, 9.71E-21, 0.00E+00
248.0, 7.82E-21, 0.00E+00
248.13, 1.01E-20, 0.00E+00
248.25, 1.45E-20, 0.00E+00
248.38, 1.01E-20, 0.00E+00
248.5, 1.45E-20, 0.00E+00
248.63, 1.41E-20, 0.00E+00
248.75, 1.45E-20, 0.00E+00
248.88, 8.56E-21, 0.00E+00
249.0, 1.37E-20, 0.00E+00
249.13, 3.90E-20, 0.00E+00
249.25, 6.73E-20, 0.00E+00
249.38, 5.65E-20, 0.00E+00
249.5, 4.06E-20, 0.00E+00
249.63, 3.50E-20, 0.00E+00
249.75, 2.98E-20, 0.00E+00
249.88, 1.64E-20, 0.00E+00
250.0, 2.83E-20, 0.00E+00
250.13, 1.41E-20, 0.00E+00
250.25, 1.86E-20, 0.00E+00
250.38, 1.64E-20, 0.00E+00
250.5, 1.48E-20, 0.00E+00
250.63, 1.41E-20, 0.00E+00
250.75, 1.23E-20, 0.00E+00
250.88, 1.41E-20, 0.00E+00
251.0, 1.37E-20, 0.00E+00
251.13, 1.15E-20, 0.00E+00
251.25, 1.26E-20, 0.00E+00
251.38, 1.48E-20, 0.00E+00
251.5, 1.12E-20, 0.00E+00
251.63, 7.06E-21, 0.00E+00
251.75, 1.30E-20, 0.00E+00
